event_id,source,domain,event_date,topic,summary,source_url,evidence_urls,quality_flags,filter_reason,fetched_at
d35438c6eefa4b15a141,wikipedia_current_events,conflict,2026-05-06,2026 Mali offensives,At least 35 people are killed in coordinated attacks in central Mali that are claimed by Jama'at Nusrat al-Islam wal-Muslimin.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.lbcgroup.tv/news/world-news/930727/two-attacks-in-central-mali-claimed-by-jihadists-kill-more-than-30-afp/en,,,2026-05-16T09:41:45.882848+00:00
87dff6f16dc587a64b0d,wikipedia_current_events,other,2026-05-06,2026 North Musi Rawas collision,"At least 16 people are killed and four others are injured when a passenger bus crashes into a tanker truck in Sumatra, Indonesia.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://english.alarabiya.net/News/world/2026/05/06/busoil-tanker-crash-in-sumatra-leaves-16-dead-indonesian-official-,,,2026-05-16T09:41:45.884851+00:00
4ca3a60f6f2af5d33e8b,wikipedia_current_events,other,2026-05-06,2026 Strait of Hormuz crisis,"Wang Yi and Iranian foreign minister Abbas Araghchi meet in Beijing, China, to discuss reopening the Strait of Hormuz, among other related topics, ahead of potential Iran–U.S. talks. (Al-Monitor)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.al-monitor.com/originals/2026/05/iran-china-discuss-hormuz-reopening-amid-potential-us-iran-talks; https://www.timesofisrael.com/liveblog_entry/chinas-top-envoy-tells-iranian-counterpart-comprehensive-ceasefire-needed/,,,2026-05-16T09:41:45.886876+00:00
7245dd9036e611e964f5,wikipedia_current_events,other,2026-05-06,Eastern Cape,"At least 12 people are killed and 21 others are injured in two seperate road accidents in Eastern Cape, South Africa.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://english.news.cn/20260506/766ecc93eb99417cbf6eb02f76d03a99/c.html,,,2026-05-16T09:41:45.884851+00:00
4b8b36ce81116330a23a,wikipedia_current_events,conflict,2026-05-06,Economic impact of the 2026 Iran war,Gold prices rise to more than a one-week high following reports that Iran and the U.S. may be nearing a peace deal to end the war.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.cnbc.com/2026/05/06/gold-jumps-on-weaker-dollar-middle-east-peace-hopes.html,,,2026-05-16T09:41:45.883848+00:00
f0ddc3b837c5dca26f24,wikipedia_current_events,conflict,2026-05-06,Ethiopia,Ethiopia and the United Arab Emirates deny Sudan 's accusations that they were responsible for the May 4 drone attack on Khartoum International Airport. (BBC News) (Medafrica Times),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://medafricatimes.com/45304-ethiopia-rejects-sudans-accusations-calls-for-humanitarian-truce-and-renewed-dialogue.html; https://www.bbc.com/news/articles/clype712r3qo; https://www.khaleejtimes.com/uae/uae-rejects-allegations-sudan-airport-attack,,,2026-05-16T09:41:45.883848+00:00
13210ca064ff1042084f,wikipedia_current_events,politics,2026-05-06,Hungary–Ukraine relations,Ukrainian president announces that Hungary has returned cash and gold seized from Ukraine 's Oschadbank after outgoing Hungarian prime minister Viktor Orbán ordered the government to keep the cash and gold for 60 days.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.euronews.com/my-europe/2026/05/06/zelenskyy-hails-important-step-as-hungary-returns-assets-seized-from-ukraine-bank-workers,,,2026-05-16T09:41:45.883848+00:00
45f1a5dfcdb7ae785fed,wikipedia_current_events,politics,2026-05-06,Ivory Coast,"Ivory Coast dissolves its election commission following criticism over its management and independence, with authorities planning to establish a new electoral administration system.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.reuters.com/world/africa/ivory-coast-dissolves-electoral-commission-after-criticism-2026-05-06/,,,2026-05-16T09:41:45.886876+00:00
764215ef616008a055c1,wikipedia_current_events,public_risk,2026-05-06,MV Hondius hantavirus outbreak,"Three passengers infected with hantavirus pulmonary syndrome from the Andes virus are evacuated off the MV Hondius cruise ship while it is stationed off the coast of Cape Verde to receive treatment in the Netherlands. At least 145 people remain on board, including two suspected asymptomatic cases. (ABC News) (NBC News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://abcnews.com/Health/3-evacuated-off-cruise-ship-suspected-hantavirus-cluster/story?id=132699628; https://www.foxnews.com/travel/cruise-ship-passenger-describes-uncertainty-after-3-deaths-amid-hantavirus-probe; https://www.nbcnews.com/health/health-news/hantavirus-cruise-ship-evacuation-new-case-andes-strain-canary-islands-rcna343816,,,2026-05-16T09:41:45.884851+00:00
764215ef616008a055c1,wikipedia_current_events,public_risk,2026-05-06,MV Hondius hantavirus outbreak,Spanish authorities allow the ship to dock at the Canary Islands as several passengers are Spanish citizens. (BBC News),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.bbc.com/news/live/cy592qeq071t; https://www.reuters.com/world/europe/canarians-worry-arrival-hantavirus-cruise-ship-will-bring-repeat-covid-2026-05-06/,,,2026-05-16T09:41:45.885846+00:00
3db7b1dae637f22760dd,wikipedia_current_events,conflict,2026-05-06,Middle Eastern crisis,"Israel carries out an airstrike against a building in Beirut, allegedly killing a top commander of Hezbollah 's Radwan Force. It is the first strike in the capital since the ceasefire started on April 16.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.reuters.com/world/middle-east/lebanese-pm-says-premature-talk-any-high-level-meeting-with-israel-2026-05-06/,,,2026-05-16T09:41:45.877744+00:00
9d66885ff98b27ac7089,wikipedia_current_events,other,2026-05-06,North Korea,North Korea drops mention of unification with South Korea from its constitution.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://www.euronews.com/2026/05/06/north-korea-drops-references-to-unification-with-south-from-constitution-seoul-says,,,2026-05-16T09:41:45.886876+00:00
ffae3e0f4f87f131ba80,wikipedia_current_events,conflict,2026-05-06,Rapid Support Forces,"The Sudan Doctors Network says that the death toll from drone strikes launched yesterday by the Rapid Support Forces in Kosti, White Nile has risen to 235 after laboratory doctor Adel Musa al-Tijani was killed in the drone strike.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_6,https://sudantribune.com/article/313596,,,2026-05-16T09:41:45.883848+00:00
f0a0cb486338eb04fce3,wikipedia_current_events,politics,2026-05-07,2024 South Korean martial law crisis,"The Seoul High Court reduces former South Korean prime minister Han Duck-soo 's prison sentence from 23 years to 15 years for crimes related to former president Yoon Suk Yeol 's 2024 martial law declaration, citing a lack of evidence that Han played a leading or premeditated role in the declaration.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.channelnewsasia.com/east-asia/south-korea-han-duck-soo-sentence-appeal-martial-law-6105741,,,2026-05-16T09:41:46.277118+00:00
c1cefd7ab3682aa72cc8,wikipedia_current_events,macro,2026-05-07,2025 Cambodian–Thai border crisis,Cambodia and Thailand agree to restore relations following talks mediated by the Philippines on the sidelines of the 48th ASEAN Summit in Cebu. (Bangkok Post),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.bangkokpost.com/thailand/general/3251378/leaders-vow-to-rebuild-relations; https://www.reuters.com/world/asia-pacific/thai-cambodian-leaders-meet-asean-sidelines-amid-uneasy-truce-2026-05-07/,,,2026-05-16T09:41:46.273514+00:00
4741fec0c721f5391a12,wikipedia_current_events,conflict,2026-05-07,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire,"Pakistan foreign office spokesperson Tahir Andrabi says that a ceasefire agreement between Iran and the United States to end the war is expected ""sooner rather than later"".",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.arabnews.pk/node/2642661/pakistan,,,2026-05-16T09:41:46.268491+00:00
4741fec0c721f5391a12,wikipedia_current_events,conflict,2026-05-07,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire,Donald Trump says that the ceasefire is still in effect despite the recent strikes on the U.S. destroyers. (ABC News),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://abcnews.com/Politics/trump-calls-iran-strikes-love-tap-ceasefire-effect/story?id=132762926; https://www.reuters.com/world/china/trump-sees-swift-end-war-iran-reviews-us-peace-proposal-2026-05-07/,,,2026-05-16T09:41:46.268491+00:00
27d8f624946841c0818a,wikipedia_current_events,other,2026-05-07,2026 Canvas security incident,"The ShinyHunters cybercrime group claims responsibility for breaching Instructure Canvas, a web-based learning management system, a second time, affecting at least 275 million teachers and students worldwide.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.trtworld.com/article/a4245b00f866,,,2026-05-16T09:41:46.277502+00:00
c8339e49f7dd8503c9c9,wikipedia_current_events,conflict,2026-05-07,2026 Cuban crisis,"Sherritt International suspends its mining operations in Cuba and withdraws expatriate staff, citing the risk of expanded United States sanctions affecting its operations.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.newsabhiyan.com/news-details.php?nid=407557,,,2026-05-16T09:41:46.273514+00:00
812149d8c2988948ad49,wikipedia_current_events,conflict,2026-05-07,2026 Iran war,"Several explosions are heard at a port in Qeshm and Bandar Abbas in Iran's Hormozgan province. Israel denies any involvement in the explosion, while Fox News reporter Jennifer Griffin says that the U.S. military was behind the explosions. Officials say that the explosions does not mean the restart of the war or the end of the ceasefire. (AA) (AFP via France 24)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.aa.com.tr/en/us-israel-iran-war/israel-denies-involvement-in-explosions-in-southern-iran/3930708; https://www.france24.com/en/live-news/20260507-live-explosions-heard-in-several-iranian-cities-including-in-naval-port-of-bandar-abbas; https://www.reuters.com/world/middle-east/us-military-strikes-irans-qeshm-port-bandar-abbas-fox-news-reporter-says-2026-05-07/,,,2026-05-16T09:41:46.268491+00:00
bcb522b8cc82b291de60,wikipedia_current_events,conflict,2026-05-07,2026 Iran war / 2026 Strait of Hormuz crisis,"The Iranian Ports and Maritime Organization says that ports in Iran are prepared to provide maritime services, technical support, supplies, and medical assistance to ships operating in the Strait of Hormuz. (AA)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://m.economictimes.com/news/international/world-news/iran-expresses-full-readiness-to-provide-maritime-services-technical-support-to-commercial-ships-in-hormuz/articleshow/130875200.cms; https://www.aa.com.tr/en/middle-east/iran-says-ports-ready-to-provide-support-services-to-ships-in-strait-of-hormuz/3929651,,,2026-05-16T09:41:46.268491+00:00
bcb522b8cc82b291de60,wikipedia_current_events,conflict,2026-05-07,2026 Iran war / 2026 Strait of Hormuz crisis,"A U.S. official tells Axios that Iran and the U.S. have reportedly exchanged fire at the Strait of Hormuz, with Iran claiming to strike three U.S. Navy ships and the U.S. claiming to strike targets on the waterway. (Axios) (AP)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://apnews.com/article/iran-us-israel-war-may-7-2026-fdc6d2ae9396377919c967746fa9996b; https://www.axios.com/2026/05/07/us-iran-hormuz-strait-fire-exchange; https://www.reuters.com/world/china/trump-sees-swift-end-war-iran-reviews-us-peace-proposal-2026-05-07/,,,2026-05-16T09:41:46.268491+00:00
bcb522b8cc82b291de60,wikipedia_current_events,conflict,2026-05-07,2026 Iran war / 2026 Strait of Hormuz crisis,"The U.S. Central Command confirms that the military carried out ""self-defense"" strikes against military facilities in response to Iran's attacks on the Arleigh Burke -class destroyers USS Truxtun, USS Rafael Peralta, and USS Mason as the three ships were transiting the Hormuz into the Gulf of Oman. (The Asia Business Daily) (CNN)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://edition.cnn.com/2026/05/07/politics/us-forces-strike-military-facilities-in-iran; https://www.asiae.co.kr/en/article/2026050806582342544; https://www.timesofisrael.com/liveblog_entry/us-confirms-striking-iran-in-self-defense-says-it-does-not-seek-escalation/,,,2026-05-16T09:41:46.268491+00:00
7437e9b15e4a7970e779,wikipedia_current_events,politics,2026-05-07,2026 Scottish Parliament election,"Voters in England elect six mayors and 5,066 council seats across 136 councils. In Scotland, voters elect 129 seats to the Scottish Parliament. In Wales, voters elect 96 seats to the Senedd. (BBC News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.bbc.com/news/live/c1428pev1n0t; https://www.theguardian.com/politics/ng-interactive/2026/may/07/local-elections-2026-may-full-results-england-scotland-wales,,,2026-05-16T09:41:46.278561+00:00
4ba0d56014cd64939ef4,wikipedia_current_events,other,2026-05-07,2027 NCAA Division I men's basketball tournament,"In basketball, the NCAA Division I men's and women's tournaments will expand to 76 teams beginning next year. (AP)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://apnews.com/article/march-madness-ncaa-expansion-5430c958e232afd8eb9226aa255e9c76; https://www.nytimes.com/athletic/7261356/2026/05/07/ncaa-tournament-expansion-76-teams-2027/,,,2026-05-16T09:41:46.281554+00:00
7734355deaf9e1f293ea,wikipedia_current_events,politics,2026-05-07,2027 Salvadoran legislative election,The Legislative Assembly of El Salvador approves a constitutional reform that establishes an overseas constituency for Salvadoran expatriates. The constituency is allocated 6 seats in the 60-seat legislature.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.laprensagrafica.com/elsalvador/cuantos-diputados-tendra-la-diaspora-salvadorena-20260507-0068.html,,,2026-05-16T09:41:46.280556+00:00
e7bb5511267ca7cb924c,wikipedia_current_events,conflict,2026-05-07,Allied Democratic Forces insurgency,"Forty people are killed and homes are burned by Allied Democratic Forces militants during attacks in North Kivu and Ituri Province, Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://apnews.com/article/congo-attacks-villages-allied-democratic-forces-killings-563bef10f07e476759c2738b820a6091,,,2026-05-16T09:41:46.273514+00:00
40f86025061a438cb15d,wikipedia_current_events,other,2026-05-07,Anti-corruption campaign under Xi Jinping,Former Chinese defense ministers Li Shangfu and Wei Fenghe are both sentenced to death with a two-year reprieve following their convictions on graft charges. (BBC News),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.bbc.com/news/articles/clypjx383j2o; https://www.politico.eu/article/china-sentences-two-former-ministers-to-suspended-death-penalty/,,,2026-05-16T09:41:46.277502+00:00
69353773f13740d00d9d,wikipedia_current_events,other,2026-05-07,Belarus at the Olympics,"The International Olympic Committee lifts restrictions on Belarusian athletes participating in the Olympic Games from 2028, while Russian athletes remain limited to individual neutral participation because of the Russian Olympic Committee 's suspension. (AFP via RFI)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.bbc.com/sport/olympics/articles/cy82720dnydo; https://www.rfi.fr/en/olympic-games/20260507-ioc-lifts-olympic-ban-on-belarus-but-russia-still-suspended,,,2026-05-16T09:41:46.280556+00:00
3d4fb70c8c00bd3bcda1,wikipedia_current_events,other,2026-05-07,Freetown,"Ten people are killed in a road accident involving a truck carrying a 40-foot container near Freetown, Sierra Leone.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://english.news.cn/africa/20260508/d5f81ef77a4f46658b48b5f99c719b44/c.html,,,2026-05-16T09:41:46.273514+00:00
eea6df832f2e3f629556,wikipedia_current_events,conflict,2026-05-07,Gaza war,"Azzam Al-Hayya, the son of Hamas Political Bureau chairman Khalil al-Hayya, is confirmed by a Hamas official to have been killed during a Israel airstrike last night.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.reuters.com/world/middle-east/israeli-attack-kills-son-hamas-leader-negotiating-with-trump-led-board-2026-05-07/,,,2026-05-16T09:41:46.273514+00:00
da1a6f1fb49b9e3dcd7f,wikipedia_current_events,other,2026-05-07,MPs,"Manele is ousted from the premiership following a successful no-confidence motion of 26–22, with two MPs absent. Manele remains as caretaker prime minister until governor-general David Tiva Kapu declares a new prime minister.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.reuters.com/world/china/solomon-islands-pm-ousted-after-losing-confidence-vote-2026-05-07/,,,2026-05-16T09:41:46.279557+00:00
017d0547a712231a548e,wikipedia_current_events,other,2026-05-07,Mastercard,Mastercard says that they are planning to resume services in Syria for the first time in 15 years. (SANA),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://sana.sy/en/economic/2315165/; https://www.aa.com.tr/en/middle-east/mastercard-prepares-to-launch-services-in-syria-after-15-years/3930746,,,2026-05-16T09:41:46.273514+00:00
10cb0f7e8c3a4abb59f0,wikipedia_current_events,politics,2026-05-07,Politics of Solomon Islands,"The parliament of the Solomon Islands debates a no-confidence motion against prime minister Jeremiah Manele. The debate is a culmination of a political crisis that started with mass resignations of the cabinet on 16 March, recently escalated by a ruling on 1 May by the Court of Appeal ordering the reconvening of Parliament.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.rnz.co.nz/news/pacific/594356/manele-calls-parliament-for-thursday-to-face-no-confidence-motion,,,2026-05-16T09:41:46.279557+00:00
54d6ee179232fa967c29,wikipedia_current_events,other,2026-05-07,Sri Lankan,"Sri Lankan authorities arrest 30 Chinese and Vietnamese nationals in Colombo in a crackdown on cyberscams in the country, raising the total number of those detained to 261.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.straitstimes.com/asia/south-asia/sri-lanka-arrests-more-than-260-foreigners-over-cyberscams,,,2026-05-16T09:41:46.278561+00:00
8a90ceaf089a032d8008,wikipedia_current_events,politics,2026-05-07,Tariffs in the second Trump administration,The U.S. Court of International Trade rules that the 10% global tariffs imposed by president Donald Trump are illegal.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.nytimes.com/2026/05/07/business/economy/trump-global-tariff-ruled-illegal.html,,,2026-05-16T09:41:46.273514+00:00
e166f43270649f6ea4ab,wikipedia_current_events,other,2026-05-07,collapses,"At least 15 people are killed and dozens of others are trapped when a gold mine collapses in West Pokot County, Kenya.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.aa.com.tr/en/africa/10-women-among-15-killed-as-gold-mine-collapses-in-northwestern-kenya/3931545,,,2026-05-16T09:41:46.273514+00:00
12fa6e7a9fef4a01cca4,wikipedia_current_events,other,2026-05-07,fair,"At least five people are killed in a fire at a fair in Villahermosa, Tabasco, Mexico.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://www.reuters.com/world/americas/raging-fire-mexican-fairground-kills-five-authorities-say-2026-05-07/,,,2026-05-16T09:41:46.273514+00:00
bf3d863a0c6b8e21436c,wikipedia_current_events,macro,2026-05-07,shopping mall,"At least five people are killed and more than 12 others are injured in a large fire at a shopping mall in Los Mochis, Sinaloa, Mexico.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://bnonews.com/index.php/2026/05/mall-fire-in-northwestern-mexico-leaves-people-injured-others-trapped/,,,2026-05-16T09:41:46.273514+00:00
2e175eed247f34c1baf2,wikipedia_current_events,other,2026-05-07,tuberculosis,"Two children are reported to have died from tuberculosis at displacement camps in Tawila, North Darfur, Sudan.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_7,https://sudantribune.com/article/313635,,,2026-05-16T09:41:46.273514+00:00
696ad051e58b1cdfd625,wikipedia_current_events,conflict,2026-05-08,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire,Abbas Araghchi and Turkish foreign minister Hakan Fidan hold a phone call to review the status of talks between Iran and the United States.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.aa.com.tr/en/turkiye/turkish-iranian-foreign-ministers-review-status-of-us-iran-talks/3931780,,,2026-05-16T09:41:46.524738+00:00
8fa95798da14608928fe,wikipedia_current_events,conflict,2026-05-08,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire / Pakistan in the 2026 Iran war,"The Wall Street Journal reports that Iran and the United States may resume talks next week in Islamabad, Pakistan. (AA)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.aa.com.tr/en/americas/us-iran-may-resume-talks-next-week-in-islamabad-wsj/3931974; https://www.wsj.com/livecoverage/iran-war-trump-news/card/what-we-know-about-the-memo-the-u-s-and-iran-are-discussing-23L22Jp5PpcIdTymjmEe,,,2026-05-16T09:41:46.524738+00:00
8af8fb53da3d92b7f77d,wikipedia_current_events,politics,2026-05-08,2026 Bulgarian parliamentary election,"Rumen Radev is sworn in as prime minister of Bulgaria after being elected in a vote of 124–70, with 36 abstentions at the National Assembly.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://apnews.com/article/bulgaria-parliament-rumen-radev-government-f11cc9fda465a508f09e84e042265a0d,,,2026-05-16T09:41:46.528812+00:00
a960039a24a19dd1d276,wikipedia_current_events,politics,2026-05-08,2026 Costa Rican general election,"Laura Fernández Delgado is sworn in as president of Costa Rica, succeeding Rodrigo Chaves Robles. (Reuters)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://apnews.com/article/laura-fernandez-costa-rica-chaves-trump-aa0c3ea1712f6ee67235fb1bf6317ac2; https://www.reuters.com/world/china/costa-ricas-laura-fernandez-vows-war-crime-ahead-inauguration-2026-05-08/,,,2026-05-16T09:41:46.528812+00:00
7932dce6f0f59afeac9a,wikipedia_current_events,politics,2026-05-08,2026 Danish parliamentary election,"The bid of Prime Minister Mette Frederiksen to form the new Government fails. King Frederik X of Denmark asks the leader of the Venstre party, Troels Lund Poulsen, to try it instead.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.theguardian.com/world/2026/may/09/danish-rightwing-leader-troeld-lund-poulsen-form-government-mette-frederiksen-fails-coalition,,,2026-05-16T09:41:46.528812+00:00
fdf219016632f4ef524b,wikipedia_current_events,conflict,2026-05-08,2026 Iran war,"Khatam al-Anbiya Central Headquarters spokesperson Ebrahim Zolfaghari accuses the U.S. of violating the ceasefire after it targeted two ships at the Strait of Hormuz and strikes in the Hormozgan province, including Bandar Khamir, Sirik, and Qeshm Island yesterday. He also confirmed that Iran responded by attacking U.S. military vessels east of the waterway and south of Chabahar port. (AA)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.aa.com.tr/en/us-israel-iran-war/iran-says-us-violated-ceasefire-by-targeting-iranian-vessels-in-hormuz-civilian-areas-in-southern-iran/3930765; https://www.reuters.com/world/middle-east/iran-accuses-us-violating-ceasefire-with-new-attacks-2026-05-07/,,,2026-05-16T09:41:46.524738+00:00
8b74879ea753d8138eef,wikipedia_current_events,conflict,2026-05-08,2026 Iran war / 2026 Iranian strikes on the United Arab Emirates,Three people are injured after the United Arab Emirates defence ministry says that they have intercepted two ballistic missiles and three drones from Iran. Increasing the total number of injuries in the country since the war began to 230.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.khaleejtimes.com/uae/three-injured-as-uae-engages-2-ballistic-missiles-3-drones-from-iran-on-may-8,,,2026-05-16T09:41:46.523736+00:00
ef166cf1088b9a61bde6,wikipedia_current_events,conflict,2026-05-08,2026 Iran war / 2026 Strait of Hormuz crisis,Japanese shipping company Mitsui O.S.K. Lines says that three of their vessels that crossed the Strait of Hormuz last month did not pay transit fees.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.reuters.com/world/middle-east/mitsui-osk-says-its-vessels-did-not-pay-fees-transiting-hormuz-2026-05-08/,,,2026-05-16T09:41:46.523736+00:00
ef166cf1088b9a61bde6,wikipedia_current_events,conflict,2026-05-08,2026 Iran war / 2026 Strait of Hormuz crisis,A Malta -flagged tanker carrying 1 million barrels of crude oil arrived off South Korea ’s west coast Friday after passing through the Strait of Hormuz in mid-April.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://apnews.com/article/south-korea-oil-tanker-iran-hormuz-03228f42ac32c0bfce3bab744a77d199,,,2026-05-16T09:41:46.523736+00:00
dab02ada4f60890f595a,wikipedia_current_events,conflict,2026-05-08,2026 Iran war / 2026 United States naval blockade of Iran,"The U.S. Central Command says that a U.S. Navy F/A-18 Super Hornet from USS George H. W. Bush has attacked two Iranian tankers, the M/T Sea Star III and M/T Sevda, as both ships were transiting the Gulf of Oman. (Stars and Stripes)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.businessinsider.com/us-navy-fighter-jet-shot-smokestacks-iran-blockade-runners-2026-5; https://www.stripes.com/theaters/middle_east/2026-05-08/us-forces-disable-2-ships-iranian-port-21612562.html,,,2026-05-16T09:41:46.524738+00:00
8d42d87308dafc75aa23,wikipedia_current_events,other,2026-05-08,2026 Liuyang fireworks factory explosion,"The death toll from an explosion at a fireworks factory three days ago in Liuyang, Hunan, China, rises to 37, with 51 injured and one remaining missing.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.reuters.com/world/china/death-toll-rises-37-china-fireworks-factory-blast-2026-05-08/,,,2026-05-16T09:41:46.528812+00:00
e53cbb2bf3a166f1a3cd,wikipedia_current_events,politics,2026-05-08,2026 Scottish Parliament election,"The Labour Party concedes defeat in Wales with Plaid Cymru and Reform UK making significant gains, while the nationalist Scottish National Party claims victory in Scotland. (BBC News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.bbc.co.uk/news/live/c1428pev1n0t; https://www.reuters.com/world/uk/divided-kingdom-pro-independence-parties-surge-across-britain-2026-05-08/,,,2026-05-16T09:41:46.528812+00:00
e53cbb2bf3a166f1a3cd,wikipedia_current_events,politics,2026-05-08,2026 Scottish Parliament election,Welsh Labour leader and First Minister of Wales Eluned Morgan resigns after losing her seat in the Senedd as Plaid Cymru claims victory in Wales.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.thenational.scot/news/26090656.welsh-labour-leader-eluned-morgan-loses-seat-senedd-elections/,,,2026-05-16T09:41:46.528812+00:00
5a10b6623c4192ad7d6e,wikipedia_current_events,politics,2026-05-08,2026 United Kingdom local elections,"Reform UK take full control of Havering London Borough Council, making it the first Reform-run council in Greater London.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.independent.co.uk/bulletin/news/havering-council-election-results-reform-b2972880.html,,,2026-05-16T09:41:46.528812+00:00
e3109953e4959def4197,wikipedia_current_events,conflict,2026-05-08,61st Venice Biennale / Gaza war protests,Pavilions at the 61st Venice Biennale close after artists go on a strike in protest of Israel 's entry into the event organized by the Art Not Genocide Alliance over Israel's role in the Gaza war.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.timesofisrael.com/artists-strike-to-protest-israeli-participation-ahead-of-venice-biennale/,,,2026-05-16T09:41:46.527733+00:00
22638c977ee4253ba3a3,wikipedia_current_events,conflict,2026-05-08,Airbus A321neo,"An Airbus A321neo operated by Frontier Airlines strikes and kills a person while taking off from Denver International Airport in Colorado, U.S., leading to an engine fire and aborted takeoff that injures 12 passengers. (ABC7)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://abc7.com/post/frontier-airlines-jet-bound-lax-strikes-person-denver-runway-engine-fire-forces-evacuation/19068264/; https://www.bbc.com/news/articles/c5y95782wyko,,,2026-05-16T09:41:46.528812+00:00
fd87ce61bc753781e44c,wikipedia_current_events,public_risk,2026-05-08,Centers for Disease Control and Prevention,The U.S. Centers for Disease Control and Prevention reports that 115 people on the cruise ship Caribbean Princess have been infected by a norovirus outbreak.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://abcnews.com/International/115-people-sickened-norovirus-outbreak-cruise-ship-cdc/story?id=132788971,,,2026-05-16T09:41:46.528812+00:00
1460ac8650b8b687a804,wikipedia_current_events,other,2026-05-08,Hungary,Hungary expels a Russian diplomat at the Russian embassy in Budapest identified as a SVR officer who allegedly spent years cultivating contacts in think tanks tied to the government of prime minister Viktor Orbán. (VSquare),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://english.nv.ua/nation/hungary-expels-russian-spy-linked-to-orban-50606454.html; https://vsquare.org/the-think-tank-spy-russian-diplomat-infiltrating-orbans-right-wing-elite-quietly-expelled/,,,2026-05-16T09:41:46.528812+00:00
